sep=;
# SmartBikeRearLight Fahrt-Export
# schema_version;3
# frame_version_gemischt;nein
# geraet;SmartBikeRearLight
# app_version;1.0
# start_utc;2026-08-08T20:45:04Z
# ende_utc;2026-08-08T20:48:03Z
t_s;uhrzeit;device_timestamp_ms;speed_kmph;distanz_km;hoehe_m;pressure_pa;gnss_altitude_m;course_deg;fix_status;sats;hdop;lat;lon;brake_decel_ms2;brake_light_pct;imu_health;baro_valid;system_state;init_degraded;watchdog_recovered;frame_version;gnss_accel_ms2;pitch_rad;gyro_bias_rads;norm_delta_min;norm_delta_max;jerk_max;regime_static_n;regime_dynamic_n;regime_shock_n;bias_calibrated;gnss_accel_valid;dt_max_ms;loop_max_us
162,03;22:47:46;212325;23,1;1,112;-10,4;101450;47,6;28,7;FIX_OK;10;1,0;51,170166;6,806418;3,76;67;OK;1;RUN;0;0;3;-0,77;0,0405;-0,0695;0,126;1,402;0,806;0;10;0;1;1;10;221
162,13;22:47:46;212425;23,1;1,113;-10,4;101450;47,6;28,7;FIX_OK;10;1,0;51,170166;6,806418;3,55;61;OK;1;RUN;0;0;3;-0,77;0,0428;-0,0695;0,327;1,126;0,462;0;10;0;1;1;10;238
162,23;22:47:47;212525;26,8;1,114;-10,4;101450;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;4,11;76;OK;1;RUN;0;0;3;-1,01;0,0536;-0,0695;0,460;1,654;0,951;0;10;0;1;1;10;105
162,33;22:47:47;212629;26,8;1,114;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;4,86;96;OK;1;RUN;0;0;3;-1,01;0,0695;-0,0695;0,758;1,807;0,993;0;10;0;1;1;10;101
162,43;22:47:47;212727;26,8;1,115;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;4,51;87;OK;1;RUN;0;0;3;-1,01;0,0675;-0,0695;0,824;1,548;0,654;0;10;0;1;1;12;6192
162,53;22:47:47;212827;26,8;1,116;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;4,32;82;OK;1;RUN;0;0;3;-1,01;0,0671;-0,0695;0,900;1,374;0,472;0;10;0;1;1;10;223
162,63;22:47:47;212927;26,8;1,117;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;3,79;68;OK;1;RUN;0;0;3;-1,01;0,0646;-0,0695;0,179;1,253;0,845;0;10;0;1;1;10;103
162,73;22:47:47;213027;26,8;1,117;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;3,75;67;OK;1;RUN;0;0;3;-1,01;0,0636;-0,0695;0,456;0,960;0,339;0;10;0;1;1;10;109
162,83;22:47:47;213127;26,8;1,118;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;3,75;67;OK;1;RUN;0;0;3;-1,01;0,0630;-0,0695;0,400;1,294;0,894;0;10;0;1;1;10;114
162,93;22:47:47;213227;26,8;1,119;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;3,64;64;OK;1;RUN;0;0;3;-1,01;0,0620;-0,0695;0,520;0,971;0,436;0;10;0;1;1;10;105
163,03;22:47:47;213327;26,8;1,120;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;2,62;37;OK;1;RUN;0;0;3;-1,01;0,0544;-0,0695;0,195;0,963;0,443;0;10;0;1;1;10;231
163,13;22:47:47;213427;26,8;1,120;-11,0;101457;47,7;23,5;FIX_OK;10;0,9;51,170227;6,806460;2,24;26;OK;1;RUN;0;0;3;-1,01;0,0517;-0,0695;0,180;0,528;0,272;0;10;0;1;1;10;217
163,23;22:47:48;213527;23,2;1,121;-11,0;101457;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;1,48;20;OK;1;RUN;0;0;3;1,00;0,0492;-0,0695;-0,196;0,350;0,546;3;7;0;1;1;10;80
163,34;22:47:48;213631;23,2;1,122;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;1,49;20;OK;1;RUN;0;0;3;1,00;0,0502;-0,0695;-0,160;0,209;0,367;4;6;0;1;1;10;101
163,43;22:47:48;213729;23,2;1,122;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;1,39;20;OK;1;RUN;0;0;3;1,00;0,0521;-0,0695;-0,194;0,240;0,370;5;5;0;1;1;12;6242
163,53;22:47:48;213829;23,2;1,123;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,77;20;OK;1;RUN;0;0;3;1,00;0,0511;-0,0695;-0,115;0,518;0,490;4;6;0;1;1;10;83
163,63;22:47:48;213929;23,2;1,124;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,00;20;OK;1;RUN;0;0;3;1,00;0,0419;-0,0695;0,085;0,573;0,488;2;8;0;1;1;10;230
163,73;22:47:48;214029;23,2;1,124;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,00;20;OK;1;RUN;0;0;3;1,00;0,0374;-0,0695;-0,405;0,378;0,509;2;8;0;1;1;10;83
163,83;22:47:48;214129;23,2;1,125;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,00;20;OK;1;RUN;0;0;3;1,00;0,0393;-0,0695;-0,971;-0,201;0,679;0;10;0;1;1;10;104
163,93;22:47:48;214229;23,2;1,125;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,09;20;OK;1;RUN;0;0;3;1,00;0,0405;-0,0695;-0,577;0,047;0,624;3;7;0;1;1;10;86
164,03;22:47:48;214329;23,2;1,126;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,00;20;OK;1;RUN;0;0;3;1,00;0,0389;-0,0695;0,000;0,570;0,308;2;8;0;1;1;10;231
164,13;22:47:48;214429;23,2;1,127;-11,6;101465;47,9;25,5;FIX_OK;10;0,9;51,170284;6,806500;0,00;20;OK;1;RUN;0;0;3;1,00;0,0360;-0,0695;-0,043;0,497;0,418;4;6;0;1;1;10;82
164,23;22:47:49;214529;21,6;1,127;-11,6;101465;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0356;-0,0695;-0,365;0,058;0,423;3;7;0;1;1;10;53
164,34;22:47:49;214633;21,6;1,128;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0353;-0,0695;-0,384;0,238;0,332;5;5;0;1;1;10;101
164,44;22:47:49;214731;21,6;1,129;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0326;-0,0695;-0,127;0,193;0,305;7;3;0;1;1;12;5996
164,54;22:47:49;214831;21,6;1,129;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0314;-0,0695;-0,297;0,182;0,479;4;6;0;1;1;10;87
164,64;22:47:49;214931;21,6;1,130;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0310;-0,0695;-0,314;0,260;0,433;5;5;0;1;1;10;82
164,74;22:47:49;215031;21,6;1,130;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0293;-0,0695;-0,263;0,192;0,519;7;3;0;1;1;10;100
164,84;22:47:49;215131;21,6;1,131;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0282;-0,0695;-0,374;0,150;0,427;4;6;0;1;1;10;227
164,94;22:47:49;215231;21,6;1,132;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0272;-0,0695;-0,281;0,208;0,361;6;4;0;1;1;10;83
165,04;22:47:49;215331;21,6;1,132;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0260;-0,0695;-0,329;0,190;0,426;6;4;0;1;1;10;83
165,14;22:47:49;215431;21,6;1,133;-11,5;101463;48,1;27,6;FIX_OK;10;1,0;51,170334;6,806540;0,00;20;OK;1;RUN;0;0;3;0,43;0,0249;-0,0695;-0,267;0,183;0,286;5;5;0;1;1;10;100
165,24;22:47:50;215531;4,9;1,133;-11,5;101463;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0238;-0,0695;-0,239;0,217;0,422;5;5;0;1;0;10;53
165,34;22:47:50;215635;4,9;1,133;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0228;-0,0695;-0,316;0,224;0,540;4;6;0;1;0;10;53
165,44;22:47:50;215733;4,9;1,133;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0222;-0,0695;-0,270;0,226;0,484;5;5;0;1;0;12;6108
165,54;22:47:50;215833;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0212;-0,0695;-0,408;0,440;0,760;3;7;0;1;0;10;206
165,64;22:47:50;215933;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0201;-0,0695;-0,299;0,234;0,410;4;6;0;1;0;10;252
165,74;22:47:50;216033;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0194;-0,0695;-0,311;0,251;0,562;4;6;0;1;0;10;104
165,84;22:47:50;216133;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0187;-0,0695;-0,359;0,225;0,584;4;6;0;1;0;10;109
165,94;22:47:50;216233;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0173;-0,0695;-0,341;0,187;0,373;6;4;0;1;0;10;107
166,04;22:47:50;216333;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0166;-0,0695;-0,332;0,304;0,636;4;6;0;1;0;10;231
166,14;22:47:51;216433;4,9;1,134;-11,8;101467;48,6;27,6;FIX_OK;10;1,0;51,170341;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0160;-0,0695;-0,205;0,291;0,412;5;5;0;1;0;10;98
166,24;22:47:51;216533;0,0;1,134;-11,8;101467;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0146;-0,0695;-0,351;0,167;0,562;5;5;0;1;0;10;71
166,34;22:47:51;216637;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0141;-0,0695;-0,246;0,199;0,411;3;7;0;1;0;10;72
166,44;22:47:51;216734;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0135;-0,0695;-0,344;0,249;0,593;4;6;0;1;0;11;4962
166,54;22:47:51;216834;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0122;-0,0695;-0,207;0,210;0,407;4;6;0;1;0;10;227
166,64;22:47:51;216934;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0118;-0,0695;-0,350;0,266;0,616;3;7;0;1;0;10;244
166,74;22:47:51;217034;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0111;-0,0695;-0,249;0,302;0,428;4;6;0;1;0;10;227
166,84;22:47:51;217134;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0099;-0,0695;-0,289;0,150;0,573;4;6;0;1;0;10;232
166,94;22:47:51;217234;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0096;-0,0695;-0,293;0,233;0,526;3;7;0;1;0;10;224
167,04;22:47:51;217334;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0089;-0,0695;-0,315;0,184;0,469;3;7;0;1;0;10;227
167,14;22:47:52;217434;0,0;1,134;-11,3;101461;48,7;27,6;FIX_OK;10;0,9;51,170345;6,806541;0,00;20;OK;1;RUN;0;0;3;0,00;0,0078;-0,0695;-0,234;0,244;0,478;5;5;0;1;0;10;224
167,24;22:47:52;217534;0,0;1,134;-11,3;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0075;-0,0695;-0,284;0,267;0,551;4;6;0;1;0;10;105
167,34;22:47:52;217638;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0066;-0,0695;-0,276;0,184;0,391;5;5;0;1;0;10;101
167,44;22:47:52;217736;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0058;-0,0695;-0,300;0,266;0,484;5;5;0;1;0;12;6137
167,54;22:47:52;217836;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0054;-0,0695;-0,254;0,189;0,375;4;6;0;1;0;10;228
167,64;22:47:52;217936;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0046;-0,0695;-0,211;0,400;0,610;3;7;0;1;0;10;96
167,74;22:47:52;218036;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0039;-0,0695;-0,348;0,284;0,538;4;6;0;1;0;10;83
167,84;22:47:52;218136;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0034;-0,0695;-0,341;0,173;0,389;6;4;0;1;0;10;90
167,94;22:47:52;218236;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0026;-0,0695;-0,232;0,250;0,459;3;7;0;1;0;10;83
168,04;22:47:52;218336;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0020;-0,0695;-0,290;0,206;0,400;5;5;0;1;0;10;83
168,14;22:47:53;218436;0,0;1,134;-11,4;101461;48,5;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0014;-0,0695;-0,350;0,258;0,521;4;6;0;1;0;10;223
168,24;22:47:53;218536;0,0;1,134;-11,4;101461;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0007;-0,0695;-0,297;0,304;0,476;5;5;0;1;0;10;53
168,35;22:47:53;218640;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;0,0001;-0,0695;-0,276;0,143;0,369;4;6;0;1;0;10;53
168,44;22:47:53;218738;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0003;-0,0695;-0,252;0,268;0,503;3;7;0;1;0;12;6055
168,54;22:47:53;218838;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0011;-0,0695;-0,288;0,284;0,551;5;5;0;1;0;10;92
168,64;22:47:53;218938;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0012;-0,0695;-0,302;0,129;0,388;6;4;0;1;0;10;83
168,74;22:47:53;219038;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0018;-0,0695;-0,324;0,282;0,406;6;4;0;1;0;10;92
168,84;22:47:53;219138;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0027;-0,0695;-0,288;0,267;0,555;6;4;0;1;0;10;83
168,94;22:47:53;219238;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,01;20;OK;1;RUN;0;0;3;0,00;-0,0030;-0,0695;-0,277;0,255;0,521;4;6;0;1;0;10;90
169,04;22:47:53;219338;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0037;-0,0695;-0,349;0,266;0,497;4;6;0;1;0;10;83
169,14;22:47:54;219438;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;10;0,9;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0044;-0,0695;-0,269;0,246;0,515;4;6;0;1;0;10;91
169,24;22:47:54;219538;0,0;1,134;-12,2;101471;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0047;-0,0695;-0,310;0,192;0,456;5;5;0;1;0;10;53
169,35;22:47:54;219642;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0053;-0,0695;-0,257;0,280;0,457;4;6;0;1;0;10;100
169,45;22:47:54;219740;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0060;-0,0695;-0,368;0,232;0,515;3;7;0;1;0;12;5947
169,55;22:47:54;219840;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,01;20;OK;1;RUN;0;0;3;0,00;-0,0063;-0,0695;-0,284;0,138;0,397;5;5;0;1;0;10;92
169,65;22:47:54;219940;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0070;-0,0695;-0,268;0,290;0,542;3;7;0;1;0;10;231
169,75;22:47:54;220040;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0076;-0,0695;-0,285;0,230;0,504;3;7;0;1;0;10;83
169,85;22:47:54;220140;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,01;20;OK;1;RUN;0;0;3;0,00;-0,0079;-0,0695;-0,280;0,237;0,499;5;5;0;1;0;10;83
169,95;22:47:54;220240;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,04;20;OK;1;RUN;0;0;3;0,00;-0,0086;-0,0695;-0,290;0,260;0,503;4;6;0;1;0;10;83
170,05;22:47:54;220340;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0091;-0,0695;-0,285;0,131;0,385;4;6;0;1;0;10;82
170,15;22:47:55;220440;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,01;20;OK;1;RUN;0;0;3;0,00;-0,0093;-0,0695;-0,300;0,270;0,535;3;7;0;1;0;10;83
170,25;22:47:55;220540;0,0;1,134;-11,2;101459;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,05;20;OK;1;RUN;0;0;3;0,00;-0,0101;-0,0695;-0,317;0,179;0,458;6;4;0;1;0;10;53
170,35;22:47:55;220644;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0104;-0,0695;-0,285;0,249;0,468;4;6;0;1;0;10;53
170,45;22:47:55;220743;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,03;20;OK;1;RUN;0;0;3;0,00;-0,0108;-0,0695;-0,283;0,170;0,364;3;7;0;1;0;13;6658
170,55;22:47:55;220843;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,05;20;OK;1;RUN;0;0;3;0,00;-0,0114;-0,0695;-0,307;0,251;0,483;5;5;0;1;0;10;90
170,65;22:47:55;220943;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,05;20;OK;1;RUN;0;0;3;0,00;-0,0117;-0,0695;-0,325;0,212;0,383;3;7;0;1;0;10;83
170,75;22:47:55;221043;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,02;20;OK;1;RUN;0;0;3;0,00;-0,0123;-0,0695;-0,298;0,262;0,560;3;7;0;1;0;10;228
170,85;22:47:55;221143;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,05;20;OK;1;RUN;0;0;3;0,00;-0,0129;-0,0695;-0,289;0,315;0,559;3;7;0;1;0;10;226
170,95;22:47:55;221243;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,03;20;OK;1;RUN;0;0;3;0,00;-0,0131;-0,0695;-0,256;0,152;0,408;5;5;0;1;0;10;239
171,05;22:47:55;221343;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0149;-0,0695;-0,499;0,370;0,869;0;10;0;1;0;10;224
171,15;22:47:56;221443;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0171;-0,0695;-0,240;0,171;0,274;6;4;0;1;0;10;82
171,25;22:47:56;221543;0,0;1,134;-11,6;101465;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0180;-0,0695;-0,417;0,177;0,503;5;5;0;1;0;10;53
171,35;22:47:56;221647;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0198;-0,0695;-0,228;0,228;0,324;6;4;0;1;0;10;53
171,45;22:47:56;221744;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0211;-0,0695;-0,217;0,293;0,481;4;6;0;1;0;11;5090
171,55;22:47:56;221844;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0221;-0,0695;-0,191;0,250;0,411;5;5;0;1;0;10;223
171,65;22:47:56;221944;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0238;-0,0695;-0,193;0,261;0,454;5;5;0;1;0;10;227
171,75;22:47:56;222044;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0251;-0,0695;-0,236;0,213;0,449;6;4;0;1;0;10;220
171,85;22:47:56;222144;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0266;-0,0695;-0,192;0,277;0,469;6;4;0;1;0;10;227
171,95;22:47:56;222244;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0278;-0,0695;-0,293;0,277;0,470;5;5;0;1;0;10;223
172,05;22:47:56;222344;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0289;-0,0695;-0,195;0,287;0,482;5;5;0;1;0;10;226
172,15;22:47:57;222444;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0299;-0,0695;-0,238;0,145;0,374;3;7;0;1;0;10;217
172,25;22:47:57;222544;0,0;1,134;-11,3;101460;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0308;-0,0695;-0,272;0,314;0,506;5;5;0;1;0;10;53
172,35;22:47:57;222648;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0320;-0,0695;-0,266;0,333;0,362;6;4;0;1;0;10;100
172,45;22:47:57;222747;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0333;-0,0695;-0,399;0,406;0,614;3;7;0;1;0;13;6326
172,55;22:47:57;222847;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0355;-0,0695;-0,279;0,303;0,525;4;6;0;1;0;10;228
172,65;22:47:57;222947;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0391;-0,0695;-0,225;0,745;0,926;4;6;0;1;0;10;83
172,75;22:47:57;223047;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0417;-0,0695;-0,444;0,476;0,787;2;8;0;1;0;10;83
172,85;22:47:57;223147;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0435;-0,0695;-0,879;0,962;1,735;0;10;0;1;0;10;83
172,95;22:47:57;223247;0,0;1,134;-10,9;101456;48,3;27,6;FIX_OK;9;1,0;51,170345;6,806543;0,00;20;OK;1;RUN;0;0;3;0,00;-0,0450;-0,0695;-0,974;1,030;2,004;1;8;1;1;0;10;83
